Titre Article;Source;Date;Pays;Journal;Texte Article;Domaine;Isclimate;Prédiction
Ecoles de commerce : les promos de la crise de 2008, passées par pertes et profits;https://www.lemonde.fr/campus/article/2018/11/01/ecoles-de-commerce-les-promos-de-la-crise-de-2008-passees-par-pertes-et-profits_5377462_4401467.html;;France;LeMonde.fr;Victimes collatérales du krach, les élèves diplômés entre 2008 et 2010 ont souvent dû réviser leurs plans de carrière.;;;FALSE
Quand le poker s’invite au programme des écoles de commerce;https://www.lemonde.fr/campus/article/2018/10/26/quand-le-poker-s-invite-au-programme-des-ecoles-de-commerce_5374769_4401467.html;;France;LeMonde.fr;Initier ses étudiants au poker, c’est le pari peu commun qu’a fait Grenoble Ecole de Management. Un moyen ludique de leur apprendre à gérer la prise de risque dans un environnement incertain.;;;FALSE
Le prêt-à-penser anti-Wall Street;https://www.lemonde.fr/economie/article/2018/10/02/le-pret-a-penser-anti-wall-street_5363261_3234.html;;France;LeMonde.fr;Notre correspondant à New York Arnaud Leparmentier conteste trois idées reçues selon lesquelles rien n’a changé depuis la crise née de la faillite de Lehman Brothers.;;;FALSE
Crise des subprimes : Dix ans après Lehman Brothers : en attendant la prochaine crise;https://www.lemonde.fr/idees/article/2018/09/15/dix-ans-apres-lehman-brothers-en-attendant-la-prochaine-crise_5355537_3232.html;;France;LeMonde.fr;Editorial. Une décennie plus tard, les autorités pourraient se retrouver démunies face à un nouveau krach de ce type.;;;FALSE
Crise des subprimes : Dix ans après Lehman Brothers : le populisme en héritage;https://www.lemonde.fr/economie/article/2018/09/15/dix-ans-apres-lehman-brothers-le-populisme-en-heritage_5355381_3234.html;;France;LeMonde.fr;Les politiques d’austérité lancées après la crise, l’impunité et la cupidité de la planète finance ont nourri le sentiment contre les élites.;;;FALSE
A Detroit, dix ans après l’onde de choc de Lehman Brothers;https://www.lemonde.fr/economie/portfolio/2018/09/14/a-detroit-dix-ans-apres-l-onde-de-choc-de-lehman-brothers_5355164_3234.html;;France;LeMonde.fr;Dans la capitale du Michigan, l’expulsion de familles endettées fiscalement est devenue un outil de la gestion foncière de la ville. De nombreuses familles, noires pour l’essentiel, sont menacées.;;;FALSE
Dix ans après Lehman Brothers : Le « shadow banking » occupe une place croissante dans la finance;https://www.lemonde.fr/economie/article/2018/09/13/dix-ans-apres-lehman-brothers-le-shadow-banking-occupe-une-place-croissante-dans-la-finance_5354595_3234.html;;France;LeMonde.fr;Les activités financières de la finance de l’ombre, qui présentent un risque pour la stabilité du système financier mondial, repartent à la hausse depuis 2012.;;;FALSE
Chine-Afrique : le continent au défi d’un emballement de la dette;https://www.lemonde.fr/economie/article/2018/07/20/l-afrique-au-defi-d-un-emballement-de-la-dette_5333986_3234.html;;France;LeMonde.fr;"Le géant asiatique, qui accueille le Forum sur la coopération sino-africaine, représente à lui seul 14&nbsp;% du stock de dette des pays subsahariens.";;;FALSE
Grèce : « Le risque d’un nouveau scénario catastrophe ne peut être exclu »;https://www.lemonde.fr/idees/article/2018/06/28/grece-le-risque-d-un-nouveau-scenario-catastrophe-ne-peut-etre-exclu_5322689_3232.html;;France;LeMonde.fr;"L’économiste Pierre Khalfa explique, dans une tribune au «&nbsp;Monde&nbsp;», que le remède apporté par l’Europe à la crise financière grecque condamne le pays au mieux à péricliter, au pire à continuer à s’enfoncer dans la pauvreté et le dénuement.";;;FALSE
« Les Grecs sont loin de voir le bout du tunnel de l’austérité »;https://www.lemonde.fr/economie/article/2018/06/22/les-grecs-sont-loin-de-voir-le-bout-du-tunnel-de-l-austerite_5319344_3234.html;;France;LeMonde.fr;"Pour Michel Vakaloulis, politologue à l’université de Paris-VIII, la sortie de la Grèce du plan d’aide européen, prévue pour le 20&nbsp;août, est «&nbsp;surtout symbolique&nbsp;».";;;FALSE
« Il faut réinventer un système financier où les banques telles qu’elles existent aujourd’hui disparaîtraient »;https://www.lemonde.fr/idees/article/2018/02/13/il-faut-reinventer-un-systeme-financier-ou-les-banques-telles-qu-elles-existent-aujourd-hui-disparaitraient_5256095_3232.html;;France;LeMonde.fr;"Et si la crise financière de 2008 n’était pas le résultat de la dérégulation, mais de l’informatisation&nbsp;? Un livre passionnant propose une solution radicale&nbsp;: mettre fin aux banques, explique le correspondant du «&nbsp;Monde&nbsp;» à Londres, Eric Albert.";;;FALSE
En finir avec le mythe des anticipations rationnelles;https://www.lemonde.fr/economie/article/2017/11/03/en-finir-avec-le-mythe-des-anticipations-rationnelles_5209918_3234.html;;France;LeMonde.fr;"Les modèles des économistes sont basés sur la rationalité des acteurs&nbsp;; or ceux-ci, en particulier sur les marchés financiers, agissent de façon irrationnelle. La crise est inhérente au système lui-même, et non à des chocs extérieurs.";;;FALSE
La revanche de Wells Fargo, la banque qui avait financé la conquête de l'Ouest;https://www.lemonde.fr/economie/article/2012/03/14/la-revanche-de-wells-fargo-la-banque-qui-avait-finance-la-conquete-de-l-ouest_1667962_3234.html;;France;LeMonde.fr;L'établissement financier a passé haut la main les stress tests de la Réserve fédérale, comme 14 autres des 19 banques soumises à l'examen.;;;FALSE
"Aux Etats-Unis, la Fed cherche à intervenir sans fâcher les ""faucons""";https://www.lemonde.fr/economie/article/2012/03/13/aux-etats-unis-la-fed-cherche-a-intervenir-sans-facher-les-faucons_1666934_3234.html;;France;LeMonde.fr;La banque centrale ne devrait pas, pour l'heure, recourir de nouveau à la planche à billets.;;;FALSE
L’architecture des écoles s’adapte timidement au changement climatique;https://www.lemonde.fr/culture/article/2023/10/12/l-architecture-des-ecoles-s-adapte-timidement-au-changement-climatique_6193930_3246.html;;France;LeMonde.fr;Deux établissements scolaires, à Gennevilliers et à Lyon, illustrent la tendance à verdir cours d’école et bâtiments.;;;FALSE
L’humoriste Yann Marguet gamberge sur la condition humaine;https://www.lemonde.fr/culture/article/2023/10/12/l-humoriste-yann-marguet-gamberge-sur-la-condition-humaine_6193874_3246.html;;France;LeMonde.fr;Le spectacle de l’artiste et chroniqueur radio suisse, « Exister, définition. De l’infiniment grand à l’infiniment con », est un seul-en-scène aussi hilarant qu’intelligent.;;;FALSE
Nos idées de lecture : « Que notre joie demeure », « Jeanne. Par Jeanne Moreau », « Fire Rush »…;https://www.lemonde.fr/culture/article/2023/10/12/nos-idees-de-lecture-que-notre-joie-demeure-jeanne-par-jeanne-moreau-fire-rush_6193861_3246.html;;France;LeMonde.fr;Chaque jeudi, la rédaction du « Monde des livres » propose aux lecteurs de « La Matinale » sa sélection littéraire. Cette semaine, la noirceur du Québécois Kevin Lambert est à l’honneur.;;;FALSE
« Italo Calvino, l’écrivain perché », sur Arte : le poète malicieux qui réinventa le conte philosophique;https://www.lemonde.fr/culture/article/2023/10/11/italo-calvino-l-ecrivain-perche-sur-arte-le-poete-malicieux-qui-reinventa-le-conte-philosophique_6193854_3246.html;;France;LeMonde.fr;Pour le centenaire de l’écrivain italien, qui fera son entrée dans « La Pléiade » l’an prochain, un documentaire inégal sur ce maître de la fantaisie, esprit aussi agile que virtuose;;;FALSE
Quand l’intelligence artificielle crée des « deepfakes » musicaux;https://www.lemonde.fr/culture/article/2023/10/11/quand-l-intelligence-artificielle-cree-des-deepfakes-musicaux_6193851_3246.html;;France;LeMonde.fr;La multiplication de voix clonées générées par les machines sur des chansons et diffusées sur les réseaux sociaux met le milieu professionnel en émoi.;;;FALSE
Avec « Quartier de femmes », Mohamed Bourouissa passe de l’art plastique à la scène;https://www.lemonde.fr/m-le-mag/article/2023/10/11/avec-quartier-de-femmes-mohamed-bourouissa-passe-de-l-art-plastique-a-la-scene_6193825_4500055.html;;France;LeMonde.fr;Le plasticien franco-algérien Mohamed Bourouissa met en scène sa première pièce de théâtre écrite à partir d’ateliers avec des détenues. Une révélation pour l’artiste, visible jusqu’au 23 octobre à Gennevilliers.;;;FALSE
L’« effet Taylor Swift », un dopant économique voire politique aux Etats-Unis;https://www.lemonde.fr/culture/article/2023/10/11/l-effet-taylor-swift-un-dopant-economique-voire-politique-aux-etats-unis_6193820_3246.html;;France;LeMonde.fr;« Taylor Swift. The Eras Tour », le documentaire sur les concerts de la chanteuse, s’annonce comme l’un des succès les plus vertigineux du cinéma américain. La star stimule l’économie et pourrait aussi peser sur l’élection présidentielle de 2024.;;;FALSE
« Love It Was Not » : l’amour impensable entre un nazi et une jeune déportée à Auschwitz;https://www.lemonde.fr/culture/article/2023/10/11/love-it-was-not-l-amour-impensable-entre-un-nazi-et-une-jeune-deportee-a-auschwitz_6193814_3246.html;;France;LeMonde.fr;La réalisatrice israélienne Maya Sarfati raconte, dans un documentaire à la méthodologie trouble, le destin d’Helena Citron, dont un jeune officier SS, l’Autrichien Franz Wunsch, tomba follement amoureux.;;;FALSE
Anouk Grinberg à propos de Gérard Depardieu : « Je l’ai vu mettre des mains aux fesses à des femmes, leur toucher les seins, le sexe tout en blaguant »;https://www.lemonde.fr/societe/article/2023/10/11/anouk-grinberg-dit-avoir-vu-gerard-depardieu-agresser-des-femmes_6193808_3224.html;;France;LeMonde.fr;« Tous ceux qui ont travaillé avec lui savent qu’il agresse les femmes », affirme l’actrice dans une interview au magazine « Elle » à paraître ce jeudi. Celle-ci appelle également à briser le silence pour aider Charlotte Arnould, la comédienne qui a porté plainte.;;;FALSE
« Mal Viver » et « Viver Mal » : un diptyque sur le quotidien double d’un hôtel de la Riviera portugaise;https://www.lemonde.fr/culture/article/2023/10/11/mal-viver-et-viver-mal-un-diptyque-sur-le-quotidien-double-d-un-hotel-de-la-riviera-portugaise_6193804_3246.html;;France;LeMonde.fr;Joao Canijo livre une sorte de telenovela de luxe, racontant en deux volets la vie des employées puis des riches touristes d’un établissement balnéaire.;;;FALSE
« Lost Country » : les tiraillements d’un adolescent dans une Yougoslavie en voie de délitement;https://www.lemonde.fr/culture/article/2023/10/11/lost-country-les-tiraillements-d-un-adolescent-dans-une-yougoslavie-en-voie-de-delitement_6193781_3246.html;;France;LeMonde.fr;Le second long-métrage de Vladimir Perisic raconte l’emprise d’une mère apparatchik sur son fils alors que la jeunesse se révolte, en 1996.;;;FALSE
« La Fiancée du poète », de Yolande Moreau : les petits arrangements d’une marginale pour enjoliver sa vie;https://www.lemonde.fr/culture/article/2023/10/11/la-fiancee-du-poete-de-yolande-moreau-les-petits-arrangements-d-une-marginale-pour-enjoliver-sa-vie_6193772_3246.html;;France;LeMonde.fr;Pour son troisième long-métrage, la comédienne et réalisatrice s’attribue le rôle de Mireille, qui revient, après des années d’errance, dans la grande demeure familiale qu’elle ouvre à une petite communauté de bric et de broc pour arrondir ses fins de mois.;;;FALSE
« De la conquête » réveille les fantômes de la colonisation de l’Algérie;https://www.lemonde.fr/culture/article/2023/10/11/de-la-conquete-reveille-les-fantomes-de-la-colonisation-de-l-algerie_6193764_3246.html;;France;LeMonde.fr;Alors que sa caméra donne à voir Alger, Franssou Prenant fait entendre les dires et les écrits de personnages français commentant ou justifiant l’invasion du pays de 1830 à 1848.;;;FALSE
Spotify, quinze ans d’existence et 550 millions d’utilisateurs;https://www.lemonde.fr/culture/article/2023/10/11/spotify-quinze-ans-d-existence-et-550-millions-d-utilisateurs_6193762_3246.html;;France;LeMonde.fr;Selon les chiffres dévoilés par la plate-forme musicale, les artistes produits en France sont plus écoutés à l’étranger que dans l’Hexagone.;;;FALSE
« Le Ravissement » : du désenchantement au rapt, le mal de mère d’une sage-femme;https://www.lemonde.fr/culture/article/2023/10/11/le-ravissement-du-desenchantement-au-rapt-le-mal-de-mere-d-une-sage-femme_6193758_3246.html;;France;LeMonde.fr;Dans son premier long-métrage tout en finesse, Iris Kaltenbäck raconte le geste désespéré d’une jeune femme, interprétée par Hafsia Herzi, qui, s’appropriant le bébé de sa meilleure amie, s’enfonce dans le mensonge.;;;FALSE
